population_level	population	feature_id	display_label	axis	proposed_figure_family	requested_genes	detected_genes	coverage_fraction	score_eligible	mean_control_score	mean_UPEC_score	mean_difference_UPEC_minus_control	hedges_g_UPEC_vs_control	exact_permutation_p	module_mean_gene_log2FC	module_median_gene_log2FC	fraction_genes_positive_log2FC	fraction_genes_negative_log2FC	gene_direction_coherence	direction	exact_permutation_q_within_population	hedges_g_finite	variance_sensitive_hedges_g	cellular_evidence_class	cellular_localization_score	effect_direction
broad_cell_type	dendritic	ADIPOKINE_INFLAMMATORY_AXIS	Inflammatory adipokine axis	adipokine_signaling	Figure_8	13	10	0.7692307692307693	True	-0.4990146404080157	0.4990146404080154	0.9980292808160312	3.8227558205777488	0.3333333333333333	1.5890719514008271	1.5234725513047973	0.8	0.2	0.8	higher_in_UPEC	0.5934959349593496	3.8227558205777488	False	high_cellular_localization_support	0.8600000000000001	higher_in_UPEC
broad_cell_type	dendritic	ADIPONECTIN_SIGNALING	Adiponectin signaling	adipokine_signaling	Figure_8	11	8	0.7272727272727273	True	-0.054763743156634	0.0547637431566344	0.1095274863132684	0.1017353527149419	1.0	0.2854489205524522	0.1542560254525993	0.5	0.5	0.5	higher_in_UPEC	1.0	0.1017353527149419	False	limited_cellular_support	0.2670775637687012	higher_in_UPEC
broad_cell_type	dendritic	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	catecholamine_stress_adjacent	Figure_9	15	10	0.6666666666666666	True	-0.2193369327514031	0.2193369327514033	0.4386738655028065	4.990891530110247	0.3333333333333333	0.0740312581594773	0.1053812796671618	0.7	0.3	0.7	higher_in_UPEC	0.5934959349593496	4.990891530110247	False	limited_cellular_support	0.40662813234352957	higher_in_UPEC
broad_cell_type	dendritic	AGE_RAGE_SIGNALING	AGE-RAGE signaling	carbohydrate_inflammatory_carbon	Figure_8	16	14	0.875	True	-0.5570545693459394	0.5570545693459382	1.1141091386918776	1.459004553633405	0.3333333333333333	0.9356524426606432	0.6058159321714327	0.9285714285714286	0.0714285714285714	0.9285714285714286	higher_in_UPEC	0.5934959349593496	1.459004553633405	False	high_cellular_localization_support	0.8959004553633405	higher_in_UPEC
broad_cell_type	dendritic	AMINO_ACID_TRANSPORT	Amino-acid transport	amino_acid_metabolism	Figure_9	14	11	0.7857142857142857	True	-0.5214209469297233	0.5214209469297225	1.0428418938594457	3.119946733734381	0.3333333333333333	1.073834052736299	0.5385884772266589	0.9090909090909092	0.0909090909090909	0.9090909090909092	higher_in_UPEC	0.5934959349593496	3.119946733734381	False	high_cellular_localization_support	0.9363636363636363	higher_in_UPEC
broad_cell_type	dendritic	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	insulin_irs_signaling	Figure_8	10	9	0.9	True	0.0306690026326919	-0.0306690026326929	-0.0613380052653848	-0.1199228325005912	1.0	0.0552151495512766	0.036563555081825	0.5555555555555556	0.4444444444444444	0.5555555555555556	lower_in_UPEC	1.0	-0.1199228325005912	False	limited_cellular_support	0.10057480673509696	higher_in_UPEC
broad_cell_type	dendritic	AMPK_SIGNALING	AMPK signaling	carbohydrate_inflammatory_carbon	Figure_8	15	12	0.8	True	0.040344782825745	-0.0403447828257438	-0.0806895656514889	-0.1223227493789902	1.0	0.0838632795621927	-0.0579698313131777	0.5	0.5	0.5	lower_in_UPEC	1.0	-0.1223227493789902	False	limited_cellular_support	0.08770922654387245	higher_in_UPEC
broad_cell_type	dendritic	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	steroid_cholesterol_endocrine	Figure_7	11	10	0.9090909090909092	True	-0.4368930659751467	0.4368930659751459	0.8737861319502926	0.9077747751019462	0.3333333333333333	0.3460989569655788	0.2110106785771166	1.0	0.0	1.0	higher_in_UPEC	0.5934959349593496	0.9077747751019462	False	moderate_cellular_localization_support	0.7522665387792156	higher_in_UPEC
broad_cell_type	dendritic	ARGININE_NO_UREA	Arginine, nitric oxide and urea coupling	amino_acid_metabolism	Figure_9	16	12	0.75	True	-0.5021147035062717	0.5021147035062712	1.0042294070125428	6.359323037957078	0.3333333333333333	1.3745190746423437	0.9041263777024784	0.8333333333333334	0.1666666666666666	0.8333333333333334	higher_in_UPEC	0.5934959349593496	6.359323037957078	True	high_cellular_localization_support	0.8833333333333333	higher_in_UPEC
broad_cell_type	dendritic	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	amino_acid_metabolism	Figure_9	13	6	0.4615384615384615	True	0.448678483237214	-0.4486784832372138	-0.8973569664744279	-1.8546319559998392	0.3333333333333333	-0.6160047117906706	-0.5577713022333066	0.1666666666666666	0.8333333333333334	0.8333333333333334	lower_in_UPEC	0.5934959349593496	-1.8546319559998392	False	high_cellular_localization_support	0.8687965289333173	lower_in_UPEC
broad_cell_type	dendritic	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	amino_acid_metabolism	Figure_9	12	12	1.0	True	0.2452562619768315	-0.2452562619768318	-0.4905125239536633	-0.5301644975822747	0.6666666666666666	-0.2336509462226124	-0.1831379376049136	0.3333333333333333	0.6666666666666666	0.6666666666666666	lower_in_UPEC	0.8248587570621468	-0.5301644975822747	False	moderate_cellular_localization_support	0.37996896802524527	lower_in_UPEC
broad_cell_type	dendritic	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	catecholamine_stress_adjacent	Figure_9	13	10	0.7692307692307693	True	0.230006002891683	-0.2300060028916828	-0.4600120057833659	-1.286993466649153	0.3333333333333333	-0.2339101397733279	-0.3444253333796749	0.3	0.7	0.7	lower_in_UPEC	0.5934959349593496	-1.286993466649153	False	moderate_cellular_localization_support	0.4792184724609104	lower_in_UPEC
broad_cell_type	dendritic	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	catecholamine_stress_adjacent	Figure_9	15	14	0.9333333333333332	True	-0.1895118454797723	0.1895118454797726	0.379023690959545	0.4304522888030069	0.6666666666666666	0.567752425129793	0.2607027574586298	0.7142857142857143	0.2857142857142857	0.7142857142857143	higher_in_UPEC	0.8248587570621468	0.4304522888030069	False	directional_cellular_support	0.6430452288803007	higher_in_UPEC
broad_cell_type	dendritic	CHOLESTEROL_BIOSYNTHESIS	Cholesterol biosynthesis	steroid_cholesterol_endocrine	Figure_7	19	18	0.9473684210526316	True	0.6175460600823486	-0.6175460600823484	-1.235092120164697	-1.046526871510734	0.3333333333333333	-0.7800364038999728	-0.8327095291382809	0.0	1.0	1.0	lower_in_UPEC	0.5934959349593496	-1.046526871510734	False	high_cellular_localization_support	0.9046526871510735	lower_in_UPEC
broad_cell_type	dendritic	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	steroid_cholesterol_endocrine	Figure_7	19	16	0.8421052631578947	True	-0.0515572341243132	0.0515572341243136	0.1031144682486268	0.2346011230781317	0.6666666666666666	0.0157974772084256	0.0732348377067855	0.625	0.375	0.625	higher_in_UPEC	0.8248587570621468	0.2346011230781317	False	limited_cellular_support	0.1251778417953962	higher_in_UPEC
broad_cell_type	dendritic	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	complement_architecture	Figure_10	11	5	0.4545454545454545	True	-0.0512948947320881	0.0512948947320895	0.1025897894641777	0.5729223629236326	0.6666666666666666	0.739353131746455	-0.0742362871245312	0.4	0.6	0.6	higher_in_UPEC	0.8248587570621468	0.5729223629236326	False	directional_cellular_support	0.5772922362923633	higher_in_UPEC
broad_cell_type	dendritic	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	complement_architecture	Figure_10	12	10	0.8333333333333334	True	-0.6792831011528561	0.6792831011528561	1.358566202305712	1.2782088185778977	0.3333333333333333	1.4456316301814405	1.5537507257560237	1.0	0.0	1.0	higher_in_UPEC	0.5934959349593496	1.2782088185778977	False	high_cellular_localization_support	0.9278208818577898	higher_in_UPEC
broad_cell_type	dendritic	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	complement_architecture	Figure_10	10	7	0.7	True	-0.3075196641497723	0.3075196641497734	0.6150393282995457	3.2973083776767043	0.3333333333333333	1.1055410520866038	0.9721788218736088	0.7142857142857143	0.2857142857142857	0.7142857142857143	higher_in_UPEC	0.5934959349593496	3.2973083776767043	False	moderate_cellular_localization_support	0.8	higher_in_UPEC
broad_cell_type	dendritic	COMPLEMENT_CLASSICAL	Classical complement pathway	complement_architecture	Figure_10	10	8	0.8	True	-0.3626928018812658	0.362692801881266	0.7253856037625319	0.7380994592546437	0.3333333333333333	0.8500413947027212	0.7386900987007343	1.0	0.0	1.0	higher_in_UPEC	0.5934959349593496	0.7380994592546437	False	moderate_cellular_localization_support	0.8738099459254645	higher_in_UPEC
broad_cell_type	dendritic	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	complement_architecture	Figure_10	16	10	0.625	True	-0.4384543729211701	0.4384543729211701	0.8769087458423402	1.7353474470558914	0.3333333333333333	1.3465243145607548	1.316300411738264	0.8	0.2	0.8	higher_in_UPEC	0.5934959349593496	1.7353474470558914	False	high_cellular_localization_support	0.8335347447055892	higher_in_UPEC
broad_cell_type	dendritic	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	complement_architecture	Figure_10	14	8	0.5714285714285714	True	-0.2417258381251432	0.2417258381251418	0.483451676250285	0.602615022605475	0.6666666666666666	0.3161061181317849	0.1640160315948762	0.875	0.125	0.875	higher_in_UPEC	0.8248587570621468	0.602615022605475	False	moderate_cellular_localization_support	0.6072570085791539	higher_in_UPEC
broad_cell_type	dendritic	COMPLEMENT_REGULATORS	Complement regulators	complement_architecture	Figure_10	12	5	0.4166666666666667	True	0.2103402565500877	-0.2103402565500874	-0.4206805131001752	-0.9933345538776188	0.3333333333333333	0.2869481452595246	-0.5262375385870497	0.4	0.6	0.6	lower_in_UPEC	0.5934959349593496	-0.9933345538776188	False	directional_cellular_support	0.427586786121334	higher_in_UPEC
broad_cell_type	dendritic	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	lipid_metabolism	Figure_7	17	15	0.8823529411764706	True	-0.1343057368071761	0.1343057368071788	0.2686114736143549	0.2777275046555288	1.0	0.4128987036035753	0.1725846569411526	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	1.0	0.2777275046555288	False	directional_cellular_support	0.5160482503754372	higher_in_UPEC
broad_cell_type	dendritic	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	steroid_cholesterol_endocrine	Figure_7	9	6	0.6666666666666666	True	0.2986432267247299	-0.2986432267247304	-0.5972864534494604	-0.664017582136605	0.6666666666666666	-0.1961699866527236	-0.3442619086103708	0.1666666666666666	0.8333333333333334	0.8333333333333334	lower_in_UPEC	0.8248587570621468	-0.664017582136605	False	directional_cellular_support	0.4762880795344451	lower_in_UPEC
broad_cell_type	dendritic	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	steroid_cholesterol_endocrine	Figure_7	13	9	0.6923076923076923	True	-0.5178632282914881	0.5178632282914888	1.035726456582977	1.1296373611846169	0.3333333333333333	0.515338444672783	0.3455931631524525	0.8888888888888888	0.1111111111111111	0.8888888888888888	higher_in_UPEC	0.5934959349593496	1.1296373611846169	False	high_cellular_localization_support	0.8351859583406838	higher_in_UPEC
broad_cell_type	dendritic	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	lipid_metabolism	Figure_7	16	14	0.875	True	0.1240696401956631	-0.1240696401956632	-0.2481392803913263	-0.2477802581478356	1.0	-0.0302219336147652	-0.0696030552201512	0.3571428571428571	0.6428571428571429	0.6428571428571429	lower_in_UPEC	1.0	-0.2477802581478356	False	limited_cellular_support	0.15197776606807228	lower_in_UPEC
broad_cell_type	dendritic	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	lipid_metabolism	Figure_7	14	12	0.8571428571428571	True	0.0251922649136713	-0.0251922649136718	-0.0503845298273432	-0.0878630991767505	1.0	0.1486968832905084	0.0558545277168867	0.5	0.5	0.5	lower_in_UPEC	1.0	-0.0878630991767505	False	limited_cellular_support	0.1426135048791326	higher_in_UPEC
broad_cell_type	dendritic	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	lipid_metabolism	Figure_7	16	15	0.9375	True	-0.3902159300087385	0.3902159300087387	0.7804318600174773	1.5256283733412588	0.3333333333333333	0.6717606287625993	0.4603674867528857	0.8	0.2	0.8	higher_in_UPEC	0.5934959349593496	1.5256283733412588	False	high_cellular_localization_support	0.8125628373341259	higher_in_UPEC
broad_cell_type	dendritic	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	steroid_cholesterol_endocrine	Figure_7	13	11	0.8461538461538461	True	-0.417352335603552	0.4173523356035533	0.8347046712071053	1.3136663189023317	0.3333333333333333	0.494039268031855	0.2540160607141093	0.9090909090909092	0.0909090909090909	0.9090909090909092	higher_in_UPEC	0.5934959349593496	1.3136663189023317	False	high_cellular_localization_support	0.8623656094825389	higher_in_UPEC
broad_cell_type	dendritic	GLUCONEOGENESIS	Gluconeogenesis	carbohydrate_inflammatory_carbon	Figure_8	12	8	0.6666666666666666	True	-0.0932699336722234	0.0932699336722208	0.1865398673444442	0.6748964585682821	0.6666666666666666	0.5551836124977396	0.1263753764870618	0.75	0.25	0.75	higher_in_UPEC	0.8248587570621468	0.6748964585682821	False	moderate_cellular_localization_support	0.6924896458568282	higher_in_UPEC
broad_cell_type	dendritic	GLUCOSE_TRANSPORT	Glucose transport	carbohydrate_inflammatory_carbon	Figure_8	12	6	0.5	True	-0.425725736453373	0.4257257364533731	0.8514514729067462	1.352099887708356	0.3333333333333333	0.7170677093801006	0.7345767481887644	0.8333333333333334	0.1666666666666666	0.8333333333333334	higher_in_UPEC	0.5934959349593496	1.352099887708356	False	high_cellular_localization_support	0.8185433221041689	higher_in_UPEC
broad_cell_type	dendritic	GLUTAMINE_GLUTAMATE	Glutamine and glutamate metabolism	amino_acid_metabolism	Figure_9	13	11	0.8461538461538461	True	-0.0566755592039615	0.0566755592039617	0.1133511184079232	0.2229008692664274	1.0	0.1099195844477785	-0.0435690245060307	0.4545454545454545	0.5454545454545454	0.5454545454545454	higher_in_UPEC	1.0	0.2229008692664274	False	limited_cellular_support	0.1530358947478252	higher_in_UPEC
broad_cell_type	dendritic	GLYCOGENOLYSIS	Glycogenolysis	carbohydrate_inflammatory_carbon	Figure_8	12	12	1.0	True	-0.0594954586968273	0.0594954586968246	0.118990917393652	0.6067577508569075	0.6666666666666666	0.0697483475310143	0.0116261327068836	0.5	0.5	0.5	higher_in_UPEC	0.8248587570621468	0.6067577508569075	False	limited_cellular_support	0.12344928786360362	higher_in_UPEC
broad_cell_type	dendritic	GLYCOGEN_SYNTHESIS	Glycogen synthesis	carbohydrate_inflammatory_carbon	Figure_8	10	7	0.7	True	-0.4854302051443232	0.4854302051443234	0.9708604102886468	2.223212182866938	0.3333333333333333	0.7101894834256669	0.1792912286104906	0.8571428571428571	0.1428571428571428	0.8571428571428571	higher_in_UPEC	0.5934959349593496	2.223212182866938	False	high_cellular_localization_support	0.8999999999999999	higher_in_UPEC
broad_cell_type	dendritic	GLYCOLYSIS	Glycolysis	carbohydrate_inflammatory_carbon	Figure_8	18	16	0.8888888888888888	True	-0.3182319366565849	0.318231936656584	0.6364638733131689	2.23226688002657	0.3333333333333333	0.1512953663170312	0.2007773130941039	0.75	0.25	0.75	higher_in_UPEC	0.5934959349593496	2.23226688002657	False	directional_cellular_support	0.5111658296853281	higher_in_UPEC
broad_cell_type	dendritic	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	insulin_irs_signaling	Figure_8	18	17	0.9444444444444444	True	-0.3551654440945484	0.3551654440945485	0.710330888189097	1.0266742058590606	0.3333333333333333	0.2078918112145119	0.2593076244827497	0.7647058823529411	0.2352941176470588	0.7647058823529411	higher_in_UPEC	0.5934959349593496	1.0266742058590606	False	moderate_cellular_localization_support	0.47506416832602555	higher_in_UPEC
broad_cell_type	dendritic	LACTATE_HIF1A_INFLAMMATORY_GLYCOLYSIS	Lactate and HIF1A inflammatory glycolysis	carbohydrate_inflammatory_carbon	Figure_8	15	15	1.0	True	-0.5267313828327361	0.5267313828327366	1.0534627656654727	1.7402566439339886	0.3333333333333333	0.7173204383978037	0.4404141204813094	0.8666666666666667	0.1333333333333333	0.8666666666666667	higher_in_UPEC	0.5934959349593496	1.7402566439339886	False	high_cellular_localization_support	0.8806923310600655	higher_in_UPEC
broad_cell_type	dendritic	LEPTIN_SIGNALING	Leptin signaling	adipokine_signaling	Figure_8	12	11	0.9166666666666666	True	-0.6222252841853698	0.6222252841853699	1.24445056837074	1.513755099910378	0.3333333333333333	0.6610515281805253	0.4350202010132404	0.9090909090909092	0.0909090909090909	0.9090909090909092	higher_in_UPEC	0.5934959349593496	1.513755099910378	False	high_cellular_localization_support	0.8877391463546741	higher_in_UPEC
broad_cell_type	dendritic	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	lipid_metabolism	Figure_7	15	13	0.8666666666666667	True	-0.2230727166705701	0.2230727166705709	0.4461454333411411	1.8261478808100533	0.3333333333333333	0.5120375543343091	0.2905033808219284	0.6923076923076923	0.3076923076923077	0.6923076923076923	higher_in_UPEC	0.5934959349593496	1.8261478808100533	False	moderate_cellular_localization_support	0.7672301726963899	higher_in_UPEC
broad_cell_type	dendritic	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	steroid_cholesterol_endocrine	Figure_7	12	9	0.75	True	-0.3613400200580787	0.3613400200580781	0.7226800401161568	0.786865093759255	0.3333333333333333	0.7360999224021579	0.3520357779154324	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	0.5934959349593496	0.786865093759255	False	moderate_cellular_localization_support	0.6453531760425921	higher_in_UPEC
broad_cell_type	dendritic	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	amino_acid_metabolism	Figure_9	14	10	0.7142857142857143	True	0.2250902707458715	-0.2250902707458721	-0.4501805414917436	-0.66138074427405	0.3333333333333333	-0.0887458453117354	-0.0781452178673657	0.2	0.8	0.8	lower_in_UPEC	0.5934959349593496	-0.66138074427405	False	limited_cellular_support	0.3560093352079669	lower_in_UPEC
broad_cell_type	dendritic	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	steroid_cholesterol_endocrine	Figure_7	11	9	0.8181818181818182	True	-0.2190928620239522	0.2190928620239511	0.4381857240479034	1.7769442998270737	0.3333333333333333	0.158751826964193	0.217251100779771	0.8888888888888888	0.1111111111111111	0.8888888888888888	higher_in_UPEC	0.5934959349593496	1.7769442998270737	False	directional_cellular_support	0.5927932964727032	higher_in_UPEC
broad_cell_type	dendritic	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	insulin_irs_signaling	Figure_8	13	13	1.0	True	0.067195839784809	-0.0671958397848083	-0.1343916795696173	-0.1745773622286302	0.6666666666666666	-0.1667961470197184	-0.0407951285200329	0.4615384615384615	0.5384615384615384	0.5384615384615384	lower_in_UPEC	0.8248587570621468	-0.1745773622286302	False	limited_cellular_support	0.19449734546368652	lower_in_UPEC
broad_cell_type	dendritic	MTOR_SIGNALING	mTOR signaling	carbohydrate_inflammatory_carbon	Figure_8	19	19	1.0	True	0.0243253004075868	-0.0243253004075866	-0.0486506008151734	-0.0585639808346477	1.0	0.0709491452035915	-0.0300441306419874	0.4736842105263157	0.5263157894736842	0.5263157894736842	lower_in_UPEC	1.0	-0.0585639808346477	False	limited_cellular_support	0.08813168139827604	higher_in_UPEC
broad_cell_type	dendritic	NAD_METABOLISM	NAD metabolism	nucleotide_nad_nitrogen	Figure_9	16	16	1.0	True	-0.0650247741033438	0.0650247741033445	0.1300495482066884	0.5353092051317013	0.6666666666666666	0.3354685143453393	0.2004949799637336	0.5625	0.4375	0.5625	higher_in_UPEC	0.8248587570621468	0.5353092051317013	False	limited_cellular_support	0.3992025834239756	higher_in_UPEC
broad_cell_type	dendritic	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	immune_context_anchors	Integrated_network	16	14	0.875	True	-0.5575318939054029	0.5575318939054027	1.1150637878108056	1.0183567640025777	0.3333333333333333	1.8881248441285623	1.9062552722325568	0.9285714285714286	0.0714285714285714	0.9285714285714286	higher_in_UPEC	0.5934959349593496	1.0183567640025777	False	high_cellular_localization_support	0.8518356764002578	higher_in_UPEC
broad_cell_type	dendritic	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	immune_context_anchors	Integrated_network	16	15	0.9375	True	-0.6700745005460406	0.6700745005460407	1.3401490010920811	1.5087004650310512	0.3333333333333333	0.8304197855213226	0.5564410434001203	1.0	0.0	1.0	higher_in_UPEC	0.5934959349593496	1.5087004650310512	False	high_cellular_localization_support	0.9508700465031051	higher_in_UPEC
broad_cell_type	dendritic	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	nucleotide_nad_nitrogen	Figure_9	14	12	0.8571428571428571	True	-0.355884879756701	0.3558848797567003	0.7117697595134014	2.5160497707133653	0.3333333333333333	1.270231737247857	0.6940834562680878	0.75	0.25	0.75	higher_in_UPEC	0.5934959349593496	2.5160497707133653	False	high_cellular_localization_support	0.825	higher_in_UPEC
broad_cell_type	dendritic	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	immune_context_anchors	Integrated_network	13	13	1.0	True	-0.2787997742920798	0.2787997742920797	0.5575995485841595	1.4041612407472996	0.3333333333333333	0.3324778959652891	0.3645372635193133	0.6923076923076923	0.3076923076923077	0.6923076923076923	higher_in_UPEC	0.5934959349593496	1.4041612407472996	False	moderate_cellular_localization_support	0.5742616150588747	higher_in_UPEC
broad_cell_type	dendritic	PENTOSE_PHOSPHATE_PATHWAY	Pentose-phosphate pathway	carbohydrate_inflammatory_carbon	Figure_8	10	9	0.9	True	-0.130857045015071	0.1308570450150743	0.2617140900301453	0.6047536972674314	0.6666666666666666	0.1272461972337836	0.092856923918152	0.5555555555555556	0.4444444444444444	0.5555555555555556	higher_in_UPEC	0.8248587570621468	0.6047536972674314	False	limited_cellular_support	0.2138858361260373	higher_in_UPEC
broad_cell_type	dendritic	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	lipid_metabolism	Figure_7	16	16	1.0	True	-0.1209275143456511	0.120927514345651	0.2418550286913021	0.5871253551409907	0.6666666666666666	0.1430861557223488	0.1264267224160576	0.5625	0.4375	0.5625	higher_in_UPEC	0.8248587570621468	0.5871253551409907	False	limited_cellular_support	0.23124007566421304	higher_in_UPEC
broad_cell_type	dendritic	PI3K_AKT_SIGNALING	PI3K-AKT signaling	insulin_irs_signaling	Figure_8	17	17	1.0	True	-0.3981351800972521	0.3981351800972523	0.7962703601945045	1.0089955953305332	0.3333333333333333	0.2828868383031154	0.2709744131054545	0.7647058823529411	0.2352941176470588	0.7647058823529411	higher_in_UPEC	0.5934959349593496	1.0089955953305332	False	moderate_cellular_localization_support	0.540791831652916	higher_in_UPEC
broad_cell_type	dendritic	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	steroid_cholesterol_endocrine	Figure_7	14	6	0.4285714285714285	True	-0.1192126414820422	0.119212641482044	0.2384252829640862	0.3455708903389418	1.0	0.2096918951642506	0.2129993111177401	0.6666666666666666	0.3333333333333333	0.6666666666666666	higher_in_UPEC	1.0	0.3455708903389418	False	directional_cellular_support	0.33994646134838635	higher_in_UPEC
broad_cell_type	dendritic	PPARG_ADIPOMETABOLIC_REGULATION	PPARG adipometabolic regulation	adipokine_signaling	Figure_8	12	10	0.8333333333333334	True	-0.2230158294586993	0.2230158294586995	0.4460316589173989	1.002880795516348	0.3333333333333333	0.5003362038362676	0.4965959512787883	0.6	0.4	0.6	higher_in_UPEC	0.5934959349593496	1.002880795516348	False	directional_cellular_support	0.6202880795516348	higher_in_UPEC
broad_cell_type	dendritic	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	lipid_metabolism	Figure_7	16	15	0.9375	True	-0.1608753403784208	0.1608753403784204	0.3217506807568412	0.4310985476088865	0.6666666666666666	0.3733580771309078	0.1356701080269662	0.5333333333333333	0.4666666666666667	0.5333333333333333	higher_in_UPEC	0.8248587570621468	0.4310985476088865	False	limited_cellular_support	0.402465457512039	higher_in_UPEC
broad_cell_type	dendritic	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	immune_context_anchors	Integrated_network	15	12	0.8	True	-0.6558990425453909	0.6558990425453897	1.3117980850907809	2.040469257319008	0.3333333333333333	1.558577979183642	1.4512240489130166	0.9166666666666666	0.0833333333333333	0.9166666666666666	higher_in_UPEC	0.5934959349593496	2.040469257319008	False	high_cellular_localization_support	0.9416666666666667	higher_in_UPEC
broad_cell_type	dendritic	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	steroid_cholesterol_endocrine	Figure_7	17	11	0.6470588235294118	True	-0.1026709898222479	0.1026709898222465	0.2053419796444944	0.2687925846705795	1.0	0.0571460914236035	0.0676559107563843	0.5454545454545454	0.4545454545454545	0.5454545454545454	higher_in_UPEC	1.0	0.2687925846705795	False	limited_cellular_support	0.11012892256648289	higher_in_UPEC
broad_cell_type	dendritic	PURINE_DEGRADATION_URATE	Purine degradation and urate	nucleotide_nad_nitrogen	Figure_9	11	9	0.8181818181818182	True	-0.4287705023029616	0.4287705023029636	0.8575410046059253	1.6613865092525206	0.3333333333333333	0.4254675348539326	0.3004393520408435	0.8888888888888888	0.1111111111111111	0.8888888888888888	higher_in_UPEC	0.5934959349593496	1.6613865092525206	False	high_cellular_localization_support	0.8212816545160135	higher_in_UPEC
broad_cell_type	dendritic	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	nucleotide_nad_nitrogen	Figure_9	13	11	0.8461538461538461	True	0.4052149376077372	-0.4052149376077349	-0.8104298752154722	-0.8390591619885752	0.3333333333333333	-0.2522458612586588	-0.2838869099226997	0.1818181818181818	0.8181818181818182	0.8181818181818182	lower_in_UPEC	0.5934959349593496	-0.8390591619885752	False	moderate_cellular_localization_support	0.5336544640589233	lower_in_UPEC
broad_cell_type	dendritic	PURINE_SALVAGE	Purine salvage	nucleotide_nad_nitrogen	Figure_9	12	10	0.8333333333333334	True	-0.2114750342337822	0.2114750342337836	0.4229500684675659	2.7942189099931736	0.3333333333333333	0.369105547121279	0.0336838400819097	0.7	0.3	0.7	higher_in_UPEC	0.5934959349593496	2.7942189099931736	False	moderate_cellular_localization_support	0.672194992409151	higher_in_UPEC
broad_cell_type	dendritic	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	nucleotide_nad_nitrogen	Figure_9	10	7	0.7	True	0.1539714548211662	-0.1539714548211668	-0.307942909642333	-0.6017955634513746	0.6666666666666666	-0.2077524420151883	-0.2398671684580975	0.2857142857142857	0.7142857142857143	0.7142857142857143	lower_in_UPEC	0.8248587570621468	-0.6017955634513746	False	moderate_cellular_localization_support	0.3971567541588069	lower_in_UPEC
broad_cell_type	dendritic	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	nucleotide_nad_nitrogen	Figure_9	12	11	0.9166666666666666	True	0.3655667705475813	-0.3655667705475813	-0.7311335410951627	-0.9006206750924125	0.3333333333333333	-0.2874812448653377	-0.2528706417390203	0.0909090909090909	0.9090909090909092	0.9090909090909092	lower_in_UPEC	0.5934959349593496	-0.9006206750924125	False	moderate_cellular_localization_support	0.6351588242516816	lower_in_UPEC
