final_figure	panel	panel_key	source_id	rank	candidate_score	candidate_path	candidate_filename	candidate_phase	candidate_columns	schema_read_error
Figure_5	E	Figure_5E	U26D2C_cholesterol	4	42.0	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	phaseU26D2C_cellular_localization_synthesis	feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g	
Figure_5	E	Figure_5E	U26D2C_cholesterol	5	39.0	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_core_module_cellular_attribution.tsv	UTI_HostOmics_U26D2C_core_module_cellular_attribution.tsv	phaseU26D2C_cellular_localization_synthesis	feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g;biological_priority;manuscript_claim_priority;refined_infection_outcome_relation	
Figure_5	E	Figure_5E	U26D2C_cholesterol	6	39.0	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_variance_sensitive_effects.tsv	UTI_HostOmics_U26D2C_variance_sensitive_effects.tsv	phaseU26D2C_cellular_localization_synthesis	population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction	
Figure_5	E	Figure_5E	U26D2C_cholesterol	7	39.0	project://03_metadata/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_claim_boundary_matrix.tsv	UTI_HostOmics_U26D2C_claim_boundary_matrix.tsv	phaseU26D2C_cellular_localization_synthesis	finding_type;allowed_wording;avoid_wording	
Figure_5	E	Figure_5E	U26D2C_cholesterol	8	32.0	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_phase_decision.tsv	UTI_HostOmics_U26D2C_phase_decision.tsv	phaseU26D2C_cellular_localization_synthesis	phase;decision;n_broad_effect_rows;n_subtype_effect_rows;n_modules_synthesized;n_core_modules_with_cellular_attribution;n_variance_sensitive_broad_effects_abs_g_ge_5;ranking_uses_hedges_g_alone;ranking_uses_gene_log2FC;ranking_uses_gene_direction_coherence;ranking_uses_cross_population_consistency;biological_sample_is_inferential_unit;cell_level_significance_testing_performed;manuscript_modified;existing_figures_modified;next_phase	
Figure_5	F	Figure_5F	U26D2C_lipid_stress	1	47.0	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_subtype_effect_reliability.tsv	UTI_HostOmics_U26D2C_subtype_effect_reliability.tsv	phaseU26D2C_cellular_localization_synthesis	population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction	
Figure_5	F	Figure_5F	U26D2C_lipid_stress	2	47.0	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_broad_effect_reliability.tsv	UTI_HostOmics_U26D2C_broad_effect_reliability.tsv	phaseU26D2C_cellular_localization_synthesis	population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction	
Figure_5	F	Figure_5F	U26D2C_lipid_stress	3	39.0	project://03_metadata/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_Figures_7_to_11_cellular_panel_plan.tsv	UTI_HostOmics_U26D2C_Figures_7_to_11_cellular_panel_plan.tsv	phaseU26D2C_cellular_localization_synthesis	figure;panel;title;modules;purpose;feature_id;display_label;cellular_localization_class;top_broad_population;top_refined_subtype;cellular_evidence_summary	
Figure_5	F	Figure_5F	U26D2C_lipid_stress	4	38.0	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	UTI_HostOmics_U26D2C_module_cellular_synthesis.tsv	phaseU26D2C_cellular_localization_synthesis	feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g	
Figure_5	F	Figure_5F	U26D2C_lipid_stress	5	38.0	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_core_module_cellular_attribution.tsv	UTI_HostOmics_U26D2C_core_module_cellular_attribution.tsv	phaseU26D2C_cellular_localization_synthesis	feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g;biological_priority;manuscript_claim_priority;refined_infection_outcome_relation	
Figure_5	F	Figure_5F	U26D2C_lipid_stress	6	37.0	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_variance_sensitive_effects.tsv	UTI_HostOmics_U26D2C_variance_sensitive_effects.tsv	phaseU26D2C_cellular_localization_synthesis	population_level;population;feature_id;display_label;axis;proposed_figure_family;requested_genes;detected_genes;coverage_fraction;score_eligible;mean_control_score;mean_UPEC_score;mean_difference_UPEC_minus_control;hedges_g_UPEC_vs_control;exact_permutation_p;module_mean_gene_log2FC;module_median_gene_log2FC;fraction_genes_positive_log2FC;fraction_genes_negative_log2FC;gene_direction_coherence;direction;exact_permutation_q_within_population;hedges_g_finite;variance_sensitive_hedges_g;cellular_evidence_class;cellular_localization_score;effect_direction	
Figure_5	F	Figure_5F	U26D2C_lipid_stress	7	37.0	project://03_metadata/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_claim_boundary_matrix.tsv	UTI_HostOmics_U26D2C_claim_boundary_matrix.tsv	phaseU26D2C_cellular_localization_synthesis	finding_type;allowed_wording;avoid_wording	
Figure_5	F	Figure_5F	U26D2C_lipid_stress	8	31.0	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_phase_decision.tsv	UTI_HostOmics_U26D2C_phase_decision.tsv	phaseU26D2C_cellular_localization_synthesis	phase;decision;n_broad_effect_rows;n_subtype_effect_rows;n_modules_synthesized;n_core_modules_with_cellular_attribution;n_variance_sensitive_broad_effects_abs_g_ge_5;ranking_uses_hedges_g_alone;ranking_uses_gene_log2FC;ranking_uses_gene_direction_coherence;ranking_uses_cross_population_consistency;biological_sample_is_inferential_unit;cell_level_significance_testing_performed;manuscript_modified;existing_figures_modified;next_phase	
Figure_5	G	Figure_5G	U27A4_Figure_7D	1	37.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_audit.tsv	UTI_HostOmics_U27A4_visual_audit.tsv	phaseU27A4_final_visual_audit	figure;png_path;png_size_bytes;png_width_px;png_height_px;aspect_ratio;left_content_margin_fraction;top_content_margin_fraction;right_content_margin_fraction;bottom_content_margin_fraction;left_border_nonwhite_fraction;right_border_nonwhite_fraction;top_border_nonwhite_fraction;bottom_border_nonwhite_fraction;border_or_clipping_risk_flag;svg_path;svg_size_bytes;svg_width;svg_height;svg_viewbox;svg_parse_error;pdf_path;pdf_size_bytes	
Figure_5	G	Figure_5G	U27A4_Figure_7D	2	35.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_normalized_output_manifest.tsv	UTI_HostOmics_U27A4_normalized_output_manifest.tsv	phaseU27A4_final_visual_audit	figure;format;source_path;normalized_path;source_filename;normalized_filename;source_prefix_mismatch;size_bytes	
Figure_5	G	Figure_5G	U27A4_Figure_7D	3	35.0	project://03_metadata/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	phaseU27A4_final_visual_audit	figure;panel;visual_grammar	
Figure_5	G	Figure_5G	U27A4_Figure_7D	4	29.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_phase_decision.tsv	UTI_HostOmics_U27A4_phase_decision.tsv	phaseU27A4_final_visual_audit	phase;decision;n_figures_audited;n_output_files;all_figures_have_png_svg_pdf;all_filenames_normalized_to_U27A4;n_source_prefix_mismatches_corrected;n_border_or_clipping_flags;all_figures_have_four_panels;n_unique_visual_grammars;visual_grammar_diversity_pass;scientific_values_changed;manuscript_modified;existing_figures_1_to_6_modified;manual_contact_sheet_confirmation_required;next_phase	
Figure_5	G	Figure_5G	U27A4_Figure_7D	5	23.0	project://06_tables/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_figure_output_manifest.tsv	UTI_HostOmics_U27A32_figure_output_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;path;format;size_bytes	
Figure_5	G	Figure_5G	U27A4_Figure_7D	6	23.0	project://06_tables/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_figure_output_manifest.tsv	UTI_HostOmics_U27A3_figure_output_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;path;format;size_bytes	
Figure_5	G	Figure_5G	U27A4_Figure_7D	7	23.0	project://03_metadata/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;panel;visual_grammar	
Figure_5	G	Figure_5G	U27A4_Figure_7D	8	23.0	project://03_metadata/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;panel;visual_grammar	
Figure_6	A	Figure_6A	U27A4_Figure_8A	1	37.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_audit.tsv	UTI_HostOmics_U27A4_visual_audit.tsv	phaseU27A4_final_visual_audit	figure;png_path;png_size_bytes;png_width_px;png_height_px;aspect_ratio;left_content_margin_fraction;top_content_margin_fraction;right_content_margin_fraction;bottom_content_margin_fraction;left_border_nonwhite_fraction;right_border_nonwhite_fraction;top_border_nonwhite_fraction;bottom_border_nonwhite_fraction;border_or_clipping_risk_flag;svg_path;svg_size_bytes;svg_width;svg_height;svg_viewbox;svg_parse_error;pdf_path;pdf_size_bytes	
Figure_6	A	Figure_6A	U27A4_Figure_8A	2	35.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_normalized_output_manifest.tsv	UTI_HostOmics_U27A4_normalized_output_manifest.tsv	phaseU27A4_final_visual_audit	figure;format;source_path;normalized_path;source_filename;normalized_filename;source_prefix_mismatch;size_bytes	
Figure_6	A	Figure_6A	U27A4_Figure_8A	3	35.0	project://03_metadata/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	phaseU27A4_final_visual_audit	figure;panel;visual_grammar	
Figure_6	A	Figure_6A	U27A4_Figure_8A	4	29.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_phase_decision.tsv	UTI_HostOmics_U27A4_phase_decision.tsv	phaseU27A4_final_visual_audit	phase;decision;n_figures_audited;n_output_files;all_figures_have_png_svg_pdf;all_filenames_normalized_to_U27A4;n_source_prefix_mismatches_corrected;n_border_or_clipping_flags;all_figures_have_four_panels;n_unique_visual_grammars;visual_grammar_diversity_pass;scientific_values_changed;manuscript_modified;existing_figures_1_to_6_modified;manual_contact_sheet_confirmation_required;next_phase	
Figure_6	A	Figure_6A	U27A4_Figure_8A	5	23.0	project://06_tables/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_figure_output_manifest.tsv	UTI_HostOmics_U27A32_figure_output_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;path;format;size_bytes	
Figure_6	A	Figure_6A	U27A4_Figure_8A	6	23.0	project://06_tables/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_figure_output_manifest.tsv	UTI_HostOmics_U27A3_figure_output_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;path;format;size_bytes	
Figure_6	A	Figure_6A	U27A4_Figure_8A	7	23.0	project://03_metadata/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;panel;visual_grammar	
Figure_6	A	Figure_6A	U27A4_Figure_8A	8	23.0	project://03_metadata/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;panel;visual_grammar	
Figure_6	B	Figure_6B	U27A4_Figure_8B	1	37.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_audit.tsv	UTI_HostOmics_U27A4_visual_audit.tsv	phaseU27A4_final_visual_audit	figure;png_path;png_size_bytes;png_width_px;png_height_px;aspect_ratio;left_content_margin_fraction;top_content_margin_fraction;right_content_margin_fraction;bottom_content_margin_fraction;left_border_nonwhite_fraction;right_border_nonwhite_fraction;top_border_nonwhite_fraction;bottom_border_nonwhite_fraction;border_or_clipping_risk_flag;svg_path;svg_size_bytes;svg_width;svg_height;svg_viewbox;svg_parse_error;pdf_path;pdf_size_bytes	
Figure_6	B	Figure_6B	U27A4_Figure_8B	2	35.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_normalized_output_manifest.tsv	UTI_HostOmics_U27A4_normalized_output_manifest.tsv	phaseU27A4_final_visual_audit	figure;format;source_path;normalized_path;source_filename;normalized_filename;source_prefix_mismatch;size_bytes	
Figure_6	B	Figure_6B	U27A4_Figure_8B	3	35.0	project://03_metadata/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	phaseU27A4_final_visual_audit	figure;panel;visual_grammar	
