dataset	analysis_family	tissue	feature_type	axis	feature_id	display_label	proposed_figure_family	effect_value	q_value	fdr_0_10	direction
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	Figure_7	-0.3716556694064157	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	Figure_7	0.4930960806800092	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	Figure_7	-0.0493894383806294	0.9819024725274724	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	Figure_7	0.1650461221863599	0.9001145340011454	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	Figure_7	0.2779446737294523	0.8707596751075012	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	Figure_7	-0.1915696360361809	0.9819024725274724	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	Figure_7	0.024692674055856	0.978464178898566	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	Figure_7	0.1149123657185248	0.9532595782595782	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	Figure_7	0.1845363567021631	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	Figure_7	-0.3089981602939382	0.8097570242975702	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	Figure_7	0.5616348946379178	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	Figure_7	0.4382564416029907	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	Figure_7	-0.1138374205775318	0.9279357778507862	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	Figure_7	0.6978469967525693	0.8641483516483516	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	Figure_7	0.6393394121926572	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	Figure_7	-0.0657532120434069	0.9412111420436904	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	Figure_7	-0.3187270208115405	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	Figure_7	0.1940670575479958	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	Figure_7	0.2114562197285492	0.8964018852352053	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	Figure_7	-0.4524163703949599	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	STEROIDOGENESIS_CORE	Core steroidogenesis	Figure_7	0.7059204911276613	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	STEROIDOGENESIS_CORE	Core steroidogenesis	Figure_7	-0.1576983718271122	0.9001145340011454	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	STEROIDOGENESIS_CORE	Core steroidogenesis	Figure_7	-0.6092611905886939	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	STEROID_SULFATION_DESULFATION	Steroid sulfation and desulfation	Figure_7	-0.106259541649525	0.9819024725274724	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	STEROID_SULFATION_DESULFATION	Steroid sulfation and desulfation	Figure_7	-0.6622188490412063	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	STEROID_SULFATION_DESULFATION	Steroid sulfation and desulfation	Figure_7	-0.8804057063697692	0.8641483516483516	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	bladder	submodule	steroid_cholesterol_endocrine	TESTOSTERONE_CONVERSION_AROMATIZATION	Testosterone conversion and aromatization	Figure_7	0.5247573417775623	0.9819024725274724	False	positive
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	placenta	submodule	steroid_cholesterol_endocrine	TESTOSTERONE_CONVERSION_AROMATIZATION	Testosterone conversion and aromatization	Figure_7	-1.2270353565274814	0.7957454254574543	False	negative
GSE280297	GSE280297_UPEC_VS_PBS_PREGNANCY_COLLAPSED	uterus	submodule	steroid_cholesterol_endocrine	TESTOSTERONE_CONVERSION_AROMATIZATION	Testosterone conversion and aromatization	Figure_7	0.28911717676748	0.8649858206309818	False	positive
