contrast_id	tissue	analysis_status	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	hedges_g_ci_low	hedges_g_ci_high	welch_t	p_value	auc_group_a_higher	direction	interpretation	q_value_within_contrast	fdr_0_05	fdr_0_10
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	amino_acid_metabolism	ARGININE_NO_UREA	Arginine, nitric oxide and urea coupling	Figure_9	0.08349582972511045	0.32908326147230105	-0.2455874317471906	-0.46606159025563665	-2.8895471263302324	0.9172048703775052	-0.608941000405058	0.5900096853559832	0.3888888888888889	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	amino_acid_metabolism	GLUTAMINE_GLUTAMATE	Glutamine and glutamate metabolism	Figure_9	0.04572284763168281	0.6807300626965395	-0.6350072150648567	-1.0249915329895265	-3.2168985156076015	0.1852529482713713	-1.3962982625738398	0.2598334431170015	0.16666666666666666	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	amino_acid_metabolism	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	Figure_9	0.10074445740223946	0.6274126665589728	-0.5266682091567333	-0.9867953184936026	-2.772654653013772	-0.07477194743417827	-1.7376819227379567	0.13880183865273285	0.16666666666666666	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	amino_acid_metabolism	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	Figure_9	-0.09228533755382477	0.4466252375028428	-0.5389105750566675	-0.9748553589257319	-3.8473120490458523	0.39844051910115785	-1.217033780118597	0.3257415433803862	0.2777777777777778	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	amino_acid_metabolism	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	Figure_9	0.12460224340831205	0.3363651217540138	-0.21176287834570173	-0.2217901100176466	-3.570937107282421	2.840322568750779	-0.26302515757827505	0.814029271218855	0.5555555555555556	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	amino_acid_metabolism	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	Figure_9	0.060228757323803804	0.14925627622952478	-0.08902751890572097	-0.22191418000023924	-2.3950470700353996	1.0315492667796247	-0.3715883530391279	0.7264259962611153	0.3888888888888889	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	amino_acid_metabolism	AMINO_ACID_TRANSPORT	Amino-acid transport	Figure_9	0.09479286288516879	0.6689199261087575	-0.5741270632235888	-0.9110329763420932	-3.571825210959347	0.5027683597441323	-1.2009371904727448	0.3233316981103927	0.2777777777777778	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	catecholamine_stress_adjacent	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	Figure_9	0.07766676929465487	0.12859294416831893	-0.05092617487366406	-0.1053306587235214	-1.8223024233114904	2.9070108955084226	-0.14856212518710618	0.8910236576021492	0.5	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	catecholamine_stress_adjacent	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	Figure_9	-0.010640463954111742	0.5387259778157446	-0.5493664417698564	-0.9815447317630289	-3.5329080067843064	0.15085494237663885	-1.3338034789791011	0.2776407806885304	0.2222222222222222	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
C1_PRETERM_VS_TERM	bladder	primary	UTI89_preterm	UTI89_term	6	3	submodule	catecholamine_stress_adjacent	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	Figure_9	0.07781039828110453	0.4350447304217762	-0.3572343321406717	-0.48191319445840836	-2.9826291975976864	1.932884149897904	-0.5971512963407631	0.6005048139858923	0.5555555555555556	higher_in_group_b	positive effect indicates higher activity in UTI-associated preterm samples	0.9496436350759747	False	False
