feature_id	GSE112098 | GSE112098_SEPSIS_VS_VASCULAR_SURGERY	GSE112098 | GSE112098_SEPSIS_VS_VASCULAR_SURGERY_ADJUSTED	GSE186800 | GSE186800_AVERAGE_TREATMENT	GSE186800 | GSE186800_BLOCK_MAIN_PBS	GSE186800 | GSE186800_GARDNERELLA1_VS_PBS1	GSE186800 | GSE186800_GARDNERELLA2_VS_PBS2	GSE186800 | GSE186800_INTERACTION_RECURRENCE	GSE186800 | GSE186800_TREATMENT_BLOCK1	GSE186800 | GSE186800_TREATMENT_BLOCK2	GSE252321 | GSE252321_UPEC_VS_CONTROL	GSE280297 | C1_PRETERM_VS_TERM__bladder	GSE280297 | C1_PRETERM_VS_TERM__placenta	GSE280297 | C1_PRETERM_VS_TERM__uterus	GSE280297 | C2_UPEC_VS_PBS_PREGNANCY__bladder	GSE280297 | C2_UPEC_VS_PBS_PREGNANCY__placenta	GSE280297 | C2_UPEC_VS_PBS_PREGNANCY__uterus	GSE280297 | C3_INFECTED_PREGNANT_VS_NONPREGNANT__bladder
PYRIMIDINE_DEGRADATION	1.1407542179613852	0.47719055698265206	-0.22313874516291105	0.3087327367219701	-0.36398849144686424	-0.8786905622987891	-0.2123780947591348	-0.11694969778334365	-0.32932779254247846	-0.42573256566719986	-0.1308577327852641	0.8307072827642614	0.0543029170543344	1.1825503908015684	-0.7705917662725854	-0.4251442512349531	-0.4085835131015582
PYRIMIDINE_SYNTHESIS	0.016004777409497403	0.04089756967272843	0.02980768587361826	0.31844905698769654	0.31246552332659067	-0.0794998303946113	-0.1632284923117862	0.11142193202951137	-0.051806560282274844	-0.9863726970474523	-0.8425826478345854	0.4262809007566648	0.1124334054313158	0.9269698590723384	-0.6216850765687096	0.3663894515934957	0.5980736118976233
RESISTIN_INFLAMMATORY_SIGNALING	0.7767786034833823	0.4390215145607949	0.16328084479199312	0.21217398560136028	0.3617594414811783	0.5624013677989945	-0.028062616535814627	0.17731215305990045	0.14924953652408582	1.447321620719106	-0.50684976743131	0.4912458416695309	-0.5059353303526654	0.5890935728332182	-0.0700103575880774	0.2725791025550987	0.0399176771069734
SERINE_GLYCINE_ONE_CARBON	-0.01975796428793928	0.03844113640329915	-0.0770269499847914	0.8950825362282925	0.47513406668642166	-0.6512176825943531	-0.43209540770440075	0.13902075386740897	-0.29307465383699177	-0.4825057735165307	-0.9867953184936026	-0.0056997605645275	0.1131792819341158	0.7924853344897027	-0.7245475380694859	0.3319923903012867	0.5663371315777995
SPHINGOLIPID_CERAMIDE_METABOLISM	0.31557384393414395	0.11399255125543237	0.6418482665700248	0.28190639429912645	1.2190137752835222	1.2205286431799192	-0.18340235478752373	0.7335494439637866	0.5501470891762629	0.26191012832732485	-0.556979293354634	-0.1835118254931124	-0.3496892274612185	0.3989634068862952	-0.3576176791675761	-0.3783187089333651	0.5445420549295785
STEROIDOGENESIS_CORE	-0.15246435187234397	-0.09280129823518322	0.03405738032848232	0.33775606136157854	0.924110326981544	-0.46673898874717334	-0.5415541971685106	0.3048344789127376	-0.23671971825577298	-0.3566155416683578	0.6984821720927213	0.415028467803859	0.8795652756774262	0.7059204911276613	-0.1576983718271122	-0.6092611905886939	-0.1096461104779499
STEROID_CATABOLISM_DEACTIVATION	-0.6204112769001016	-0.21862528899615347															
STEROID_SULFATION_DESULFATION	-0.3011237238671093	-0.0708935816515748	0.3114514531630952	0.33856443782415635	1.0210291237261666	0.509243059827235	-0.2235327517618731	0.4232178290440317	0.19968507728215862	0.25024391109766825	-0.4726474874056503	-0.3096060694428757	-0.6212498208409187	-0.106259541649525	-0.6622188490412063	-0.8804057063697692	0.7724133532301495
TCA_OXPHOS	0.39942720935983544	0.3732675129944998	-0.10702042332324392	0.2716488419323392	-0.07210978958438626	-0.4205129301862965	-0.1260876589200454	-0.043976593863221225	-0.17006425278326662	-0.603288398609815	-0.2827509237941643	0.1355121715783165	0.3198703421524963	0.4910697557217295	-0.7186530159542012	0.9104433454479705	0.6185211370842494
TESTOSTERONE_CONVERSION_AROMATIZATION	-0.5821694227695053	-0.21519421485421955	-0.07963463385090844	0.3218612867915218	0.08432877875315174	-0.292098094135526	-0.20151304200950937	0.021121887153846254	-0.18039115485566312		-0.3249692049303546	-0.0430798766719854	0.4565613119478143	0.5247573417775623	-1.2270353565274814	0.28911717676748	-0.1318679808428268
TLR4_LPS_SIGNALING_ANCHOR	0.6812706319430196	0.24962773560949697	0.34266046944691464	0.135403825400424	1.1638828620361317	0.5229167104180974	-0.21280788303243872	0.449064410963134	0.23625652793069526	0.5280174153001915	-0.5142033620541495	-0.0330776785535267	-0.0580089231599877	0.5764899785252723	-0.1537550043828793	0.538690474302069	0.0740383560705679
TRYPTOPHAN_KYNURENINE	0.14699510946389713	0.07688105389796214	-0.3147448923123198	0.02686439531938939	-0.525936909243938	-0.5966352424253206	-0.0628261118911376	-0.28333183636675097	-0.3461579482578886	-1.1071274608568007	-0.2814729674609406	0.0682532425171945	0.6463425996299098	-0.0660311752665699	-0.4774669483951472	0.7817533430730323	0.3141327870680319
UREA_CYCLE	0.594293644026158	0.2398267873201662	-0.14726731310925018	0.18695105182861702	-0.2259602156778183	-0.37124689301706526	-0.14799785526510623	-0.07326838547669705	-0.2212662407418033	0.15514301340142297	-0.1202924404367891	-0.2013342566955251	0.5225718284765776	-0.0290504154574962	-0.3663597696283049	0.3480638296524763	0.5599540873201713
UROTHELIAL_BARRIER_REPAIR_ANCHOR	-0.30430013333115147	-0.18973925545480047	-0.119878507940444	0.47532994491063735	0.057851744647562015	-0.4712051316383138	-0.29981928279351794	0.03003113345631498	-0.26978814933720296	0.3001924105448774	-0.0944928541089426	0.3164292428762043	-0.5010520816903624	0.6687162067870439	-0.4558386128695851	-0.3028473787411856	-0.8374515387745279
XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	1.057524180064571	0.5129682817281497	-0.01471643246300448	0.21382376868678177	-0.13862670273022412	0.050344818210667455	0.059074578362023226	-0.04425372164401609	0.014820856718007133	0.8909110371341586	0.0016025275579578	0.359912719386311	0.6573314199215012	0.698496137927261	-0.5002606886809302	-0.0112092431237912	0.457025426352275
