dataset	contrast_id	biological_context	evidence_tier	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	model_estimate	model_standard_error	model_t_value	model_p_value	degrees_freedom	direction	model_q_within_contrast	model_fdr_0_05	model_fdr_0_10
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9			-0.2212662407418033		-0.2212662407418033	0.27407099243762273	-0.8073318477589796	0.43131419778905866	16	negative	0.7346217160794283	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9			0.18695105182861702		0.18695105182861702	0.2740709924376222	0.68212637231635	0.5049149389522504	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9			-0.14799785526510623		-0.14799785526510623	0.38759491455834	-0.38183642175426397	0.707606341318221	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9			-0.14726731310925018		-0.14726731310925018	0.1937974572791696	-0.7599032266822174	0.45836394814500225	16	negative	0.6911165730638658	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9			-0.14831008825466901		-0.14831008825466901	0.2093561741484949	-0.7084103865476339	0.48888370008013504	16	negative	0.7199923582998352	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9			-0.2227477830223278		-0.2227477830223278	0.20935617414849536	-1.063965674422068	0.30313883156007937	16	negative	0.730071737326605	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9			0.22106096343903803		0.22106096343903803	0.20935617414849492	1.0559084982238975	0.3066937711871081	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9			-0.0744376947676588		-0.0744376947676588	0.29607434084734563	-0.2514155551427487	0.8046934012928255	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9			-0.18552893563849843		-0.18552893563849843	0.14803717042367254	-1.2532591315243797	0.22811704168673547	16	negative	0.43994000896727553	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9			-0.04425372164401609		-0.04425372164401609	0.17540779517985466	-0.2522905073781953	0.8040288364227548	16	negative	0.9172723345104669	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9			0.014820856718007133		0.014820856718007133	0.17540779517985505	0.08449371764128562	0.9337120895936537	16	positive	0.9782321647604897	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9			0.21382376868678177		0.21382376868678177	0.1754077951798547	1.2190094999343513	0.24050834163847312	16	positive	0.9619370299877779	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9			0.059074578362023226		0.059074578362023226	0.24806408288931298	0.23814240930793074	0.8147936304773096	16	positive	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9			-0.01471643246300448		-0.01471643246300448	0.12403204144465625	-0.11865024788430198	0.9070293336939498	16	negative	0.959858530623511	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10			-0.6755132701178161		-0.6755132701178161	0.3504149893670805	-1.9277522098524613	0.07182908208926801	16	negative	0.32775533756597486	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10			-0.02589773973040521		-0.02589773973040521	0.3504149893670812	-0.07390591303523189	0.9420013438434345	16	negative	0.9782321647604897	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10			-0.11853353318826554		-0.11853353318826554	0.35041498936708054	-0.33826616093780915	0.7395606122764928	16	negative	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10			0.6496155303874109		0.6496155303874109	0.4955616304217501	1.3108672877570293	0.2084065371139371	16	positive	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10			-0.3507055049241107		-0.3507055049241107	0.24778081521087458	-1.4153860323110234	0.17612503559425194	16	negative	0.3666039221446793	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10			0.07561439888234577		0.07561439888234577	0.33314889783186713	0.22696877994927864	0.8233225477992492	16	positive	0.9262378662741553	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10			-0.10650108216518543		-0.10650108216518543	0.33314889783186785	-0.31968012758947784	0.7533471260444979	16	negative	0.9107629434269303	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10			0.15712194156279413		0.15712194156279413	0.3331488978318672	0.4716267788527701	0.6435604576077077	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10			-0.1821154810475312		-0.1821154810475312	0.4711436896034761	-0.3865391494488724	0.7041896162612089	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10			-0.015443341641419833		-0.015443341641419833	0.2355718448017376	-0.06555682260932874	0.9485428047191912	16	negative	0.9718102152921453	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10			-0.0603373903966003		-0.0603373903966003	0.32476560238166513	-0.18578750321498547	0.8549463311199873	16	negative	0.9486390797358762	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10			-0.07945138636255483		-0.07945138636255483	0.32476560238166585	-0.244642245914896	0.8098432262452223	16	negative	0.9239056524769437	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10			0.13314582482122964		0.13314582482122964	0.3247656023816652	0.4099751446729768	0.6872610706832223	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10			-0.019113995965954533		-0.019113995965954533	0.4592879194804197	-0.041616587668096505	0.9673192587315258	16	negative	0.9794107494656699	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10			-0.06989438837957757		-0.06989438837957757	0.2296439597402094	-0.304359794434164	0.7647766707484099	16	negative	0.8666984902750224	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10			-0.39492439161901705		-0.39492439161901705	0.3552788473936504	-1.1115899370767752	0.2827392222577488	16	negative	0.554646740082015	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10			0.27064318407274757		0.27064318407274757	0.3552788473936512	0.7617768016818441	0.45727594294041396	16	positive	0.7559051301668067	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10			-0.21778855851424728		-0.21778855851424728	0.35527884739365045	-0.6130073887369282	0.548486755576449	16	negative	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10			0.6655675756917646		0.6655675756917646	0.5024401644083826	1.3246703246255456	0.203890312233998	16	positive	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10			-0.06214060377313474		-0.06214060377313474	0.2512200822041908	-0.24735524018588242	0.8077794070577824	16	negative	0.8963031776942516	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10			-0.02719938492098503		-0.02719938492098503	0.31457560832914155	-0.08646374417092828	0.9321705835952262	16	negative	0.9637318625169691	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10			0.0648275278974341		0.0648275278974341	0.3145756083291422	0.20607932141262741	0.8393283331126211	16	positive	0.9442443747516988	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10			0.039192730513861046		0.039192730513861046	0.31457560832914155	0.1245892226737858	0.902400640947228	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10			0.09202691281841913		0.09202691281841913	0.4448770916908396	0.20685918546323306	0.83872943198385	16	positive	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10			0.018814071488224532		0.018814071488224532	0.2224385458454194	0.08458098580314903	0.9336437982030253	16	positive	0.9695531750569879	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10			0.31503638985097376		0.31503638985097376	0.286388729102084	1.1000306850018466	0.2875946059684522	16	positive	0.554646740082015	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10			-0.00431658216386116		-0.00431658216386116	0.2863887291020846	-0.015072458254188117	0.9881607217892745	16	negative	0.9881607217892746	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10			-0.055153881005284816		-0.055153881005284816	0.28638872910208407	-0.19258397904906746	0.8497079988768247	16	negative	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10			-0.3193529720148349		-0.3193529720148349	0.4050148248069623	-0.7884969943187747	0.4419329886804252	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10			0.1553599038435563		0.1553599038435563	0.2025074124034808	0.767181319437401	0.4541463997419365	16	positive	0.6911165730638658	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10			0.2536792213473887		0.2536792213473887	0.34999443254051094	0.7248093048395162	0.4790356019354918	16	positive	0.7199923582998352	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10			-0.06671153614840175		-0.06671153614840175	0.3499944325405117	-0.19060742099284655	0.8512306779199567	16	negative	0.9445162316646094	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10			0.28021737925380363		0.28021737925380363	0.349994432540511	0.8006338192861658	0.4350717500777874	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10			-0.32039075749579043		-0.32039075749579043	0.4949668732538669	-0.6472973744476492	0.526618418178352	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10			0.09348384259949347		0.09348384259949347	0.24748343662693298	0.37773777459060814	0.7105894528179284	16	positive	0.8341702272210464	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10			-0.758265087881559		-0.758265087881559	0.3139431416075287	-2.4152943236756315	0.028051548957966733	16	negative	0.32775533756597486	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10			-0.14531139356011435		-0.14531139356011435	0.3139431416075294	-0.4628589521531032	0.6496983661478455	16	negative	0.8415722355374109	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10			0.04345849834895672		0.04345849834895672	0.31394314160752873	0.13842792719226116	0.8916294822063755	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10			0.6129536943214446		0.6129536943214446	0.4439826486753851	1.3805802910320524	0.18639118912104446	16	positive	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10			-0.4517882407208367		-0.4517882407208367	0.22199132433769214	-2.0351616986327743	0.058749117786977514	16	negative	0.22290921982526266	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10			-0.300614011312996		-0.300614011312996	0.23833811200822552	-1.2612922405906328	0.22528404095711846	16	negative	0.5056450752758535	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10			0.20055683951914066		0.20055683951914066	0.23833811200822602	0.841480356747219	0.41247955320044194	16	positive	0.730071737326605	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10			-0.0374913713907898		-0.0374913713907898	0.23833811200822555	-0.15730329939634619	0.8769737872207074	16	negative	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10			0.5011708508321366		0.5011708508321366	0.33706099043243104	1.4868847628708428	0.15648544399098072	16	positive	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10			-0.05002858589692766		-0.05002858589692766	0.1685304952162152	-0.2968518298883759	0.7703986580222422	16	negative	0.8666984902750224	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network			0.449064410963134		0.449064410963134	0.23999139920425888	1.8711687687646303	0.07972348921193925	16	positive	0.32775533756597486	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network			0.23625652793069526		0.23625652793069526	0.2399913992042594	0.9844374786515355	0.3395538487006441	16	positive	0.730071737326605	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network			0.135403825400424		0.135403825400424	0.2399913992042589	0.5642028249736589	0.5804397412239661	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network			-0.21280788303243872		-0.21280788303243872	0.3393990916075592	-0.6270137083292623	0.5394951365839218	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network			0.34266046944691464		0.34266046944691464	0.1696995458037793	2.019218541946642	0.06054324489081208	16	positive	0.22290921982526266	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network			0.263545085158562		0.263545085158562	0.2306800148089618	1.1424703842542125	0.2700673199551165	16	positive	0.554646740082015	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network			0.24362142140894905		0.24362142140894905	0.2306800148089623	1.0561011174318857	0.3066084331105527	16	positive	0.730071737326605	False	False
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	20		submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network			0.10932080807684169		0.10932080807684169	0.23068001480896183	0.47390671518456406	0.6419687236024673	16	positive	0.9745926922230064	False	False
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	20		submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network			-0.019923663749612963		-0.019923663749612963	0.3262308055112608	-0.06107229425617575	0.9520580061971109	16	negative	0.976160740531215	False	False
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	20		submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network			0.2535832532837555		0.2535832532837555	0.1631154027556301	1.5546248177657325	0.13959124562608086	16	positive	0.3230540255917871	False	False
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	20		submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network			-0.2617438767397835		-0.2617438767397835	0.2602722806209307	-1.0056540639492688	0.32954956776929933	16	negative	0.5777000927589047	False	False
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	20		submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network			-0.3897655323855188		-0.3897655323855188	0.2602722806209313	-1.4975299384769505	0.15372283819191437	16	negative	0.6312476492538133	False	False
